time	soil_moist(1)	soil_moist(2)	soil_moist(3)	soil_rechr(1)	soil_rechr(2)	soil_rechr(3)	SWE(1)	SWE(2)	SWE(3)
27039.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27039.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27039.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27039.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27039.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27039.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9275	99.2787	123.082
27040.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9268	99.278	123.082
27040.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9249	99.2761	123.08
27040.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9242	99.2755	123.079
27040.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27040.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27040.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27041.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9236	99.2748	123.078
27042	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9212	99.2724	123.076
27042.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.903	99.2542	123.058
27042.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.8944	99.2456	123.049
27042.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9116	99.2628	123.066
27042.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9288	99.28	123.084
27042.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.946	99.2972	123.101
27042.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9632	99.3144	123.118
27042.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9804	99.3316	123.135
27042.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9976	99.3488	123.152
27042.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0148	99.366	123.17
27042.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0208	99.372	123.176
27042.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.021	99.3722	123.176
27042.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0096	99.3608	123.164
27042.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9723	99.3236	123.127
27042.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.934	99.2853	123.089
27042.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9388	99.29	123.094
27042.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.956	99.3072	123.111
27042.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.97	99.3212	123.125
27042.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9741	99.3253	123.129
27042.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9913	99.3425	123.146
27042.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0085	99.3597	123.163
27042.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0257	99.3769	123.18
27042.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.0223	99.3735	123.177
27042.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.9452	99.2964	123.1
27043	229.694	219.496	219.278	49.6944	39.4956	39.2782	72.7884	99.1396	122.943
27043.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.1068	99.4581	123.262
27043.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.4767	99.8279	123.632
27043.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	73.7926	100.144	123.947
27043.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.1205	100.472	124.275
27043.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4986	100.85	124.653
27043.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.8909	101.242	125.046
27043.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.302	101.653	125.457
27043.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.7173	102.068	125.872
27043.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.1325	102.484	126.287
27043.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.5477	102.899	126.702
27043.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9587	103.31	127.113
27043.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.3573	103.709	127.512
27043.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.756	104.107	127.911
27043.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.1552	104.506	128.31
27043.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.5325	104.884	128.687
27043.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.9097	105.261	129.065
27043.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.3018	105.653	129.457
27043.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.6797	106.031	129.834
27043.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.0086	106.36	130.163
27043.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.2873	106.639	130.442
27043.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.5818	106.933	130.737
27043.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.8979	107.249	131.053
27043.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.2977	107.649	131.452
27044	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.7088	108.06	131.864
27044.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.7068	108.058	131.862
27044.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.625	107.976	131.78
27044.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.5758	107.927	131.731
27044.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.5482	107.899	131.703
27044.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.4972	107.848	131.652
27044.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.323	107.674	131.478
27044.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	81.0791	107.43	131.234
27044.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.6648	107.016	130.82
27044.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	80.1408	106.492	130.296
27044.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.7864	106.138	129.941
27044.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.3392	105.69	129.494
27044.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.215	105.566	129.37
27044.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	79.07	105.421	129.225
27044.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.836	105.187	128.991
27044.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.6084	104.96	128.763
27044.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.4716	104.823	128.626
27044.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.25	104.601	128.405
27044.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.0673	104.419	128.222
27044.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	78.0159	104.367	128.171
27044.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.9027	104.254	128.057
27044.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.7887	104.14	127.944
27044.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.7365	104.088	127.891
27044.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.683	104.034	127.838
27045	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6887	104.04	127.844
27045.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6867	104.038	127.842
27045.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6713	104.022	127.826
27045.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6713	104.022	127.826
27045.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6713	104.022	127.826
27045.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6713	104.022	127.826
27045.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6652	104.016	127.82
27045.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6644	104.016	127.819
27045.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6594	104.011	127.814
27045.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6545	104.006	127.809
27045.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.6118	103.963	127.767
27045.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5583	103.91	127.713
27045.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5316	103.883	127.686
27045.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.5218	103.873	127.677
27046.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.4885	103.84	127.643
27046.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.4885	103.84	127.643
27046.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.4562	103.807	127.611
27046.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.3807	103.732	127.536
27046.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.3614	103.713	127.516
27046.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.3305	103.682	127.485
27046.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.257	103.608	127.412
27046.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.2273	103.579	127.382
27046.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.1696	103.521	127.324
27046.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	77.1635	103.515	127.318
27046.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9808	103.332	127.136
27046.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9441	103.295	127.099
27046.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9415	103.293	127.096
27046.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9389	103.29	127.094
27046.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9389	103.29	127.094
27046.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.9387	103.29	127.094
27047.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.8857	103.237	127.04
27047.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.8331	103.184	126.988
27047.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.7258	103.077	126.881
27047.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.4358	102.787	126.591
27047.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.3827	102.734	126.538
27047.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.1374	102.489	126.292
27047.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.8912	102.242	126.046
27047.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.4426	101.794	125.597
27047.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.0337	101.385	125.189
27047.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.8722	101.223	125.027
27047.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.6502	101.001	124.805
27047.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.599	100.95	124.754
27047.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.5728	100.924	124.728
27047.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4852	100.836	124.64
27047.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4689	100.82	124.624
27047.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4624	100.814	124.617
27048	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4566	100.808	124.611
27048.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4506	100.802	124.605
27048.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4506	100.802	124.605
27048.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4506	100.802	124.605
27048.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.41667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4447	100.796	124.599
27048.45833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.4275	100.779	124.582
27048.5	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.3649	100.716	124.52
27048.54167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.3057	100.657	124.46
27048.58333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2808	100.632	124.436
27048.625	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.66667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.70833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.75	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.79167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.83333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.875	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.91667	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27048.95833	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27049	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.2777	100.629	124.432
27049.04167	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.5307	100.882	124.685
27049.08333	229.694	219.496	219.278	49.6944	39.4956	39.2782	74.7837	101.135	124.938
27049.125	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.0367	101.388	125.191
27049.16667	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.2897	101.641	125.444
27049.20833	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.5427	101.894	125.697
27049.25	229.694	219.496	219.278	49.6944	39.4956	39.2782	75.7957	102.147	125.95
27049.29167	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.0487	102.4	126.203
27049.33333	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.3017	102.653	126.456
27049.375	229.694	219.496	219.278	49.6944	39.4956	39.2782	76.5546	102.906	126.709
