time	SWE(1)	SWE(2)	SWE(3)
26975.58333	18.8195	18.8195	18.8195
26975.625	18.8195	18.8195	18.8195
26975.66667	18.8195	18.8195	18.8195
26975.70833	18.8195	18.8195	18.8195
26975.75	18.8195	18.8195	18.8195
26975.79167	18.8195	18.8195	18.8195
26975.83333	18.8195	18.8195	18.8195
26975.875	18.8195	18.8195	18.8195
26975.91667	18.8195	18.8195	18.8195
26975.95833	18.8195	18.8195	18.8195
26976	18.8195	18.8195	18.8195
26976.04167	18.8195	18.8195	18.8195
26976.08333	18.8195	18.8195	18.8195
26976.125	18.8195	18.8195	18.8195
26976.16667	18.8195	18.8195	18.8195
26976.20833	18.8195	18.8195	18.8195
26976.25	18.8195	18.8195	18.8195
26976.29167	18.8195	18.8195	18.8195
26976.33333	18.8195	18.8195	18.8195
26976.375	18.8195	18.8195	18.8195
26976.41667	18.8195	18.8195	18.8195
26976.45833	18.8195	18.8195	18.8195
26976.5	18.8195	18.8195	18.8195
26976.54167	18.8195	18.8195	18.8195
26976.58333	18.8195	18.8195	18.8195
26976.625	18.8195	18.8195	18.8195
26976.66667	18.8195	18.8195	18.8195
26976.70833	18.8195	18.8195	18.8195
26976.75	18.8195	18.8195	18.8195
26976.79167	18.8195	18.8195	18.8195
26976.83333	18.8195	18.8195	18.8195
26976.875	18.8195	18.8195	18.8195
26976.91667	18.8195	18.8195	18.8195
26976.95833	18.8195	18.8195	18.8195
26977	18.8195	18.8195	18.8195
26977.04167	18.8468	18.8468	18.8468
26977.08333	18.8741	18.8741	18.8741
26977.125	18.9014	18.9014	18.9014
26977.16667	18.9287	18.9287	18.9287
26977.20833	18.956	18.956	18.956
26977.25	18.9833	18.9833	18.9833
26977.29167	19.0105	19.0105	19.0105
26977.33333	19.0378	19.0378	19.0378
26977.375	19.0651	19.0651	19.0651
26977.41667	19.0924	19.0924	19.0924
26977.45833	19.1197	19.1197	19.1197
26977.5	19.147	19.147	19.147
26977.54167	19.1742	19.1742	19.1742
26977.58333	19.2015	19.2015	19.2015
26977.625	19.2288	19.2288	19.2288
26977.66667	19.2561	19.2561	19.2561
26977.70833	19.2834	19.2834	19.2834
26977.75	19.3107	19.3107	19.3107
26977.79167	19.338	19.338	19.338
26977.83333	19.3652	19.3652	19.3652
26977.875	19.3925	19.3925	19.3925
26977.91667	19.4198	19.4198	19.4198
26977.95833	19.4471	19.4471	19.4471
26978	19.4744	19.4744	19.4744
26978.04167	19.4744	19.4744	19.4744
26978.08333	19.4744	19.4744	19.4744
26978.125	19.4744	19.4744	19.4744
26978.16667	19.4744	19.4744	19.4744
26978.20833	19.4744	19.4744	19.4744
26978.25	19.4744	19.4744	19.4744
26978.29167	19.4744	19.4744	19.4744
26978.33333	19.4744	19.4744	19.4744
26978.375	19.4744	19.4744	19.4744
26978.41667	19.4744	19.4744	19.4744
26978.45833	19.4744	19.4744	19.4744
26978.5	19.4744	19.4744	19.4744
26978.54167	19.4744	19.4744	19.4744
26978.58333	19.4744	19.4744	19.4744
26978.625	19.4744	19.4744	19.4744
26978.66667	19.4744	19.4744	19.4744
26978.70833	19.4744	19.4744	19.4744
26978.75	19.4744	19.4744	19.4744
26978.79167	19.4744	19.4744	19.4744
26978.83333	19.4744	19.4744	19.4744
26978.875	19.4744	19.4744	19.4744
26978.91667	19.4744	19.4744	19.4744
26978.95833	19.4744	19.4744	19.4744
26979	19.4744	19.4744	19.4744
