time	XOutVar(1)	XOutVar(2)	XOutVar(3)	Y(1)	Y(2)	Y(3)	Z(1)	Z(2)	Z(3)
27151.125	-0.707107	0.707107	-0.189027	0.036	0.03906	0.04224	0.18	0.186	0.192
27151.16667	-0.743145	0.743145	-0.184539	0.03	0.03255	0.0352	0.15	0.155	0.16
27151.20833	-0.777146	0.777146	-0.180046	0.018	0.01953	0.02112	0.09	0.093	0.096
27151.25	-0.809017	0.809017	-0.175551	0.018	0.01953	0.02112	0.09	0.093	0.096
27151.29167	-0.838671	0.838671	-0.17105	0.042	0.04557	0.04928	0.21	0.217	0.224
27151.33333	-0.866025	0.866025	-0.166546	0.078	0.08463	0.09152	0.39	0.403	0.416
27151.375	-0.891007	0.891007	-0.16204	0.114	0.12369	0.13376	0.57	0.589	0.608
27151.41667	-0.913545	0.913545	-0.157529	0.144	0.15624	0.16896	0.72	0.744	0.768
27151.45833	-0.93358	0.93358	-0.153014	0.162	0.17577	0.19008	0.81	0.837	0.864
27151.5	-0.951057	0.951057	-0.148498	0.144	0.15624	0.16896	0.72	0.744	0.768
27151.54167	-0.965926	0.965926	-0.143978	0.192	0.20832	0.22528	0.96	0.992	1.024
27151.58333	-0.978148	0.978148	-0.139454	0.276	0.29946	0.32384	1.38	1.426	1.472
27151.625	-0.987688	0.987688	-0.134929	0.318	0.34503	0.37312	1.59	1.643	1.696
27151.66667	-0.994522	0.994522	-0.130399	0.318	0.34503	0.37312	1.59	1.643	1.696
27151.70833	-0.99863	0.99863	-0.125867	0.282	0.30597	0.33088	1.41	1.457	1.504
27151.75	-1	1	-0.121334	0.228	0.24738	0.26752	1.14	1.178	1.216
27151.79167	-0.99863	0.99863	-0.116797	0.168	0.18228	0.19712	0.84	0.868	0.896
27151.83333	-0.994522	0.994522	-0.112257	0.09	0.09765	0.1056	0.45	0.465	0.48
27151.875	-0.987688	0.987688	-0.107717	-0.024	-0.02604	-0.02816	-0.12	-0.124	-0.128
27151.91667	-0.978148	0.978148	-0.103172	-0.12	-0.1302	-0.1408	-0.6	-0.62	-0.64
27151.95833	-0.965926	0.965926	-0.0986256	-0.186	-0.20181	-0.21824	-0.93	-0.961	-0.992
27152	-0.951057	0.951057	-0.094079	-0.24	-0.2604	-0.2816	-1.2	-1.24	-1.28
27152.04167	-0.93358	0.93358	-0.0895284	-0.27	-0.29295	-0.3168	-1.35	-1.395	-1.44
27152.08333	-0.913545	0.913545	-0.0849758	-0.264	-0.28644	-0.30976	-1.32	-1.364	-1.408
27152.125	-0.891007	0.891007	-0.0804236	-0.27	-0.29295	-0.3168	-1.35	-1.395	-1.44
27152.16667	-0.866025	0.866025	-0.0758676	-0.264	-0.28644	-0.30976	-1.32	-1.364	-1.408
27152.20833	-0.838671	0.838671	-0.07131	-0.216	-0.23436	-0.25344	-1.08	-1.116	-1.152
27152.25	-0.809017	0.809017	-0.0667531	-0.204	-0.22134	-0.23936	-1.02	-1.054	-1.088
27152.29167	-0.777146	0.777146	-0.0621926	-0.132	-0.14322	-0.15488	-0.66	-0.682	-0.704
27152.33333	-0.743145	0.743145	-0.0576308	-0.006	-0.00651	-0.00704	-0.03	-0.031	-0.032
27152.375	-0.707107	0.707107	-0.05307	0.12	0.1302	0.1408	0.6	0.62	0.64
27152.41667	-0.669131	0.669131	-0.0485059	0.258	0.27993	0.30272	1.29	1.333	1.376
27152.45833	-0.62932	0.62932	-0.0439408	0.402	0.43617	0.47168	2.01	2.077	2.144
27152.5	-0.587785	0.587785	-0.0393769	0.546	0.59241	0.64064	2.73	2.821	2.912
27152.54167	-0.544639	0.544639	-0.0348101	0.672	0.72912	0.78848	3.36	3.472	3.584
27152.58333	-0.5	0.5	-0.0302425	0.768	0.83328	0.90112	3.84	3.968	4.096
27152.625	-0.45399	0.45399	-0.0256764	0.816	0.88536	0.95744	4.08	4.216	4.352
27152.66667	-0.406737	0.406737	-0.0211077	0.828	0.89838	0.97152	4.14	4.278	4.416
27152.70833	-0.358368	0.358368	-0.0165385	0.828	0.89838	0.97152	4.14	4.278	4.416
27152.75	-0.309017	0.309017	-0.0119712	0.846	0.91791	0.99264	4.23	4.371	4.512
27152.79167	-0.258819	0.258819	-0.00740139	0.816	0.88536	0.95744	4.08	4.216	4.352
27152.83333	-0.207912	0.207912	-0.00283147	0.648	0.70308	0.76032	3.24	3.348	3.456
27152.875	-0.156434	0.156434	0.00173638	0.504	0.54684	0.59136	2.52	2.604	2.688
27152.91667	-0.104528	0.104528	0.00630632	0.42	0.4557	0.4928	2.1	2.17	2.24
27152.95833	-0.052336	0.052336	0.0108761	0.342	0.37107	0.40128	1.71	1.767	1.824
27153	-1.7637E-14	2.84176E-14	0.0154436	0.252	0.27342	0.29568	1.26	1.302	1.344
27153.04167	0.052336	-0.052336	0.0200129	0.174	0.18879	0.20416	0.87	0.899	0.928
27153.08333	0.104528	-0.104528	0.0245817	0.078	0.08463	0.09152	0.39	0.403	0.416
27153.125	0.156434	-0.156434	0.0291479	0.066	0.07161	0.07744	0.33	0.341	0.352
27153.16667	0.207912	-0.207912	0.0337156	0.096	0.10416	0.11264	0.48	0.496	0.512
27153.20833	0.258819	-0.258819	0.0382826	0.078	0.08463	0.09152	0.39	0.403	0.416
27153.25	0.309017	-0.309017	0.0428467	0.144	0.15624	0.16896	0.72	0.744	0.768
27153.29167	0.358368	-0.358368	0.0474121	0.27	0.29295	0.3168	1.35	1.395	1.44
27153.33333	0.406737	-0.406737	0.0519764	0.432	0.46872	0.50688	2.16	2.232	2.304
27153.375	0.45399	-0.45399	0.0565375	0.606	0.65751	0.71104	3.03	3.131	3.232
27153.41667	0.5	-0.5	0.0610996	0.774	0.83979	0.90816	3.87	3.999	4.128
27153.45833	0.544639	-0.544639	0.0656604	0.888	0.96348	1.04192	4.44	4.588	4.736
27153.5	0.587785	-0.587785	0.0702177	0.936	1.01556	1.09824	4.68	4.836	4.992
27153.54167	0.62932	-0.62932	0.0747756	0.966	1.04811	1.13344	4.83	4.991	5.152
27153.58333	0.669131	-0.669131	0.0793299	0.984	1.06764	1.15456	4.92	5.084	5.248
27153.625	0.707107	-0.707107	0.0838846	0.984	1.06764	1.15456	4.92	5.084	5.248
27153.66667	0.743145	-0.743145	0.0884376	0.972	1.05462	1.14048	4.86	5.022	5.184
27153.70833	0.777146	-0.777146	0.0929866	0.972	1.05462	1.14048	4.86	5.022	5.184
27153.75	0.809017	-0.809017	0.0975358	0.948	1.02858	1.11232	4.74	4.898	5.056
27153.79167	0.838671	-0.838671	0.102083	0.888	0.96348	1.04192	4.44	4.588	4.736
27153.83333	0.866025	-0.866025	0.106626	0.78	0.8463	0.9152	3.9	4.03	4.16
27153.875	0.891007	-0.891007	0.111169	0.678	0.73563	0.79552	3.39	3.503	3.616
27153.91667	0.913545	-0.913545	0.115709	0.516	0.55986	0.60544	2.58	2.666	2.752
27153.95833	0.93358	-0.93358	0.120245	0.426	0.46221	0.49984	2.13	2.201	2.272
27154	0.951057	-0.951057	0.124781	0.438	0.47523	0.51392	2.19	2.263	2.336
27154.04167	0.965926	-0.965926	0.129314	0.378	0.41013	0.44352	1.89	1.953	2.016
27154.08333	0.978148	-0.978148	0.133842	0.288	0.31248	0.33792	1.44	1.488	1.536
27154.125	0.987688	-0.987688	0.138369	0.288	0.31248	0.33792	1.44	1.488	1.536
27154.16667	0.994522	-0.994522	0.142894	0.21	0.22785	0.2464	1.05	1.085	1.12
27154.20833	0.99863	-0.99863	0.147413	0.156	0.16926	0.18304	0.78	0.806	0.832
27154.25	1	-1	0.151932	0.204	0.22134	0.23936	1.02	1.054	1.088
27154.29167	0.99863	-0.99863	0.156447	0.354	0.38409	0.41536	1.77	1.829	1.888
27154.33333	0.994522	-0.994522	0.160957	0.516	0.55986	0.60544	2.58	2.666	2.752
27154.375	0.987688	-0.987688	0.165466	0.69	0.74865	0.8096	3.45	3.565	3.68
27154.41667	0.978148	-0.978148	0.169971	0.918	0.99603	1.07712	4.59	4.743	4.896
27154.45833	0.965926	-0.965926	0.174471	1.104	1.19784	1.29536	5.52	5.704	5.888
27154.5	0.951057	-0.951057	0.178969	1.212	1.31502	1.42208	6.06	6.262	6.464
27154.54167	0.93358	-0.93358	0.183463	1.284	1.39314	1.50656	6.42	6.634	6.848
27154.58333	0.913545	-0.913545	0.187951	1.308	1.41918	1.53472	6.54	6.758	6.976
27154.625	0.891007	-0.891007	0.192438	1.392	1.51032	1.63328	6.96	7.192	7.424
27154.66667	0.866025	-0.866025	0.19692	1.41	1.52985	1.6544	7.05	7.285	7.52
27154.70833	0.838671	-0.838671	0.201397	1.374	1.49079	1.61216	6.87	7.099	7.328
27154.75	0.809017	-0.809017	0.205871	1.326	1.43871	1.55584	6.63	6.851	7.072
27154.79167	0.777146	-0.777146	0.210341	1.278	1.38663	1.49952	6.39	6.603	6.816
27154.83333	0.743145	-0.743145	0.214804	1.128	1.22388	1.32352	5.64	5.828	6.016
27154.875	0.707107	-0.707107	0.219265	0.876	0.95046	1.02784	4.38	4.526	4.672
27154.91667	0.669131	-0.669131	0.223722	0.738	0.80073	0.86592	3.69	3.813	3.936
27154.95833	0.62932	-0.62932	0.228172	0.696	0.75516	0.81664	3.48	3.596	3.712
27155	0.587785	-0.587785	0.232619	0.642	0.69657	0.75328	3.21	3.317	3.424
27155.04167	0.544639	-0.544639	0.237061	0.612	0.66402	0.71808	3.06	3.162	3.264
27155.08333	0.5	-0.5	0.241496	0.528	0.57288	0.61952	2.64	2.728	2.816
27155.125	0.45399	-0.45399	0.245928	0.432	0.46872	0.50688	2.16	2.232	2.304
27155.16667	0.406737	-0.406737	0.250355	0.486	0.52731	0.57024	2.43	2.511	2.592
27155.20833	0.358368	-0.358368	0.254775	0.582	0.63147	0.68288	2.91	3.007	3.104
27155.25	0.309017	-0.309017	0.259192	0.594	0.64449	0.69696	2.97	3.069	3.168
27155.29167	0.258819	-0.258819	0.263603	0.672	0.72912	0.78848	3.36	3.472	3.584
27155.33333	0.207912	-0.207912	0.268006	0.732	0.79422	0.85888	3.66	3.782	3.904
27155.375	0.156434	-0.156434	0.272406	0.858	0.93093	1.00672	4.29	4.433	4.576
27155.41667	0.104528	-0.104528	0.2768	0.918	0.99603	1.07712	4.59	4.743	4.896
27155.45833	0.052336	-0.052336	0.281187	1.098	1.19133	1.28832	5.49	5.673	5.856
27155.5	2.84176E-14	-3.91982E-14	0.28557	1.194	1.29549	1.40096	5.97	6.169	6.368
27155.54167	-0.052336	0.052336	0.289946	1.272	1.38012	1.49248	6.36	6.572	6.784
27155.58333	-0.104528	0.104528	0.294315	1.284	1.39314	1.50656	6.42	6.634	6.848
27155.625	-0.156434	0.156434	0.298679	1.104	1.19784	1.29536	5.52	5.704	5.888
27155.66667	-0.207912	0.207912	0.303038	0.894	0.96999	1.04896	4.47	4.619	4.768
27155.70833	-0.258819	0.258819	0.307387	0.948	1.02858	1.11232	4.74	4.898	5.056
27155.75	-0.309017	0.309017	0.311733	0.912	0.98952	1.07008	4.56	4.712	4.864
27155.79167	-0.358368	0.358368	0.316072	0.828	0.89838	0.97152	4.14	4.278	4.416
27155.83333	-0.406737	0.406737	0.320402	0.738	0.80073	0.86592	3.69	3.813	3.936
27155.875	-0.45399	0.45399	0.324728	0.654	0.70959	0.76736	3.27	3.379	3.488
27155.91667	-0.5	0.5	0.329045	0.618	0.67053	0.72512	3.09	3.193	3.296
27155.95833	-0.544639	0.544639	0.333357	0.57	0.61845	0.6688	2.85	2.945	3.04
27156	-0.587785	0.587785	0.337662	0.486	0.52731	0.57024	2.43	2.511	2.592
27156.04167	-0.62932	0.62932	0.341958	0.456	0.49476	0.53504	2.28	2.356	2.432
27156.08333	-0.669131	0.669131	0.346249	0.414	0.44919	0.48576	2.07	2.139	2.208
27156.125	-0.707107	0.707107	0.350533	0.348	0.37758	0.40832	1.74	1.798	1.856
27156.16667	-0.743145	0.743145	0.354807	0.288	0.31248	0.33792	1.44	1.488	1.536
27156.20833	-0.777146	0.777146	0.359076	0.222	0.24087	0.26048	1.11	1.147	1.184
27156.25	-0.809017	0.809017	0.363337	0.186	0.20181	0.21824	0.93	0.961	0.992
27156.29167	-0.838671	0.838671	0.367589	0.318	0.34503	0.37312	1.59	1.643	1.696
27156.33333	-0.866025	0.866025	0.371835	0.444	0.48174	0.52096	2.22	2.294	2.368
27156.375	-0.891007	0.891007	0.376074	0.528	0.57288	0.61952	2.64	2.728	2.816
27156.41667	-0.913545	0.913545	0.380302	0.678	0.73563	0.79552	3.39	3.503	3.616
27156.45833	-0.93358	0.93358	0.384525	0.834	0.90489	0.97856	4.17	4.309	4.448
27156.5	-0.951057	0.951057	0.38874	0.978	1.06113	1.14752	4.89	5.053	5.216
27156.54167	-0.965926	0.965926	0.392944	1.014	1.10019	1.18976	5.07	5.239	5.408
27156.58333	-0.978148	0.978148	0.397142	1.044	1.13274	1.22496	5.22	5.394	5.568
27156.625	-0.987688	0.987688	0.401332	1.074	1.16529	1.26016	5.37	5.549	5.728
27156.66667	-0.994522	0.994522	0.405512	1.11	1.20435	1.3024	5.55	5.735	5.92
27156.70833	-0.99863	0.99863	0.409685	1.086	1.17831	1.27424	5.43	5.611	5.792
27156.75	-1	1	0.41385	1.02	1.1067	1.1968	5.1	5.27	5.44
27156.79167	-0.99863	0.99863	0.418004	0.852	0.92442	0.99968	4.26	4.402	4.544
27156.83333	-0.994522	0.994522	0.422151	0.678	0.73563	0.79552	3.39	3.503	3.616
27156.875	-0.987688	0.987688	0.426289	0.588	0.63798	0.68992	2.94	3.038	3.136
27156.91667	-0.978148	0.978148	0.430417	0.54	0.5859	0.6336	2.7	2.79	2.88
27156.95833	-0.965926	0.965926	0.434537	0.516	0.55986	0.60544	2.58	2.666	2.752
27157	-0.951057	0.951057	0.438649	0.474	0.51429	0.55616	2.37	2.449	2.528
27157.04167	-0.93358	0.93358	0.442749	0.426	0.46221	0.49984	2.13	2.201	2.272
27157.08333	-0.913545	0.913545	0.446842	0.378	0.41013	0.44352	1.89	1.953	2.016
27157.125	-0.891007	0.891007	0.450926	0.354	0.38409	0.41536	1.77	1.829	1.888
27157.16667	-0.866025	0.866025	0.454998	0.354	0.38409	0.41536	1.77	1.829	1.888
27157.20833	-0.838671	0.838671	0.459063	0.372	0.40362	0.43648	1.86	1.922	1.984
27157.25	-0.809017	0.809017	0.463118	0.378	0.41013	0.44352	1.89	1.953	2.016
27157.29167	-0.777146	0.777146	0.467162	0.384	0.41664	0.45056	1.92	1.984	2.048
27157.33333	-0.743145	0.743145	0.471198	0.408	0.44268	0.47872	2.04	2.108	2.176
27157.375	-0.707107	0.707107	0.475223	0.426	0.46221	0.49984	2.13	2.201	2.272
27157.41667	-0.669131	0.669131	0.479238	0.468	0.50778	0.54912	2.34	2.418	2.496
27157.45833	-0.62932	0.62932	0.483244	0.54	0.5859	0.6336	2.7	2.79	2.88
27157.5	-0.587785	0.587785	0.487239	0.588	0.63798	0.68992	2.94	3.038	3.136
27157.54167	-0.544639	0.544639	0.491223	0.636	0.69006	0.74624	3.18	3.286	3.392
27157.58333	-0.5	0.5	0.495199	0.564	0.61194	0.66176	2.82	2.914	3.008
27157.625	-0.45399	0.45399	0.499164	0.564	0.61194	0.66176	2.82	2.914	3.008
27157.66667	-0.406737	0.406737	0.503117	0.564	0.61194	0.66176	2.82	2.914	3.008
27157.70833	-0.358368	0.358368	0.507061	0.558	0.60543	0.65472	2.79	2.883	2.976
27157.75	-0.309017	0.309017	0.510995	0.498	0.54033	0.58432	2.49	2.573	2.656
27157.79167	-0.258819	0.258819	0.514916	0.474	0.51429	0.55616	2.37	2.449	2.528
27157.83333	-0.207912	0.207912	0.518828	0.438	0.47523	0.51392	2.19	2.263	2.336
27157.875	-0.156434	0.156434	0.522729	0.396	0.42966	0.46464	1.98	2.046	2.112
27157.91667	-0.104528	0.104528	0.526618	0.318	0.34503	0.37312	1.59	1.643	1.696
27157.95833	-0.052336	0.052336	0.530497	0.252	0.27342	0.29568	1.26	1.302	1.344
27158	-3.91982E-14	-6.86457E-15	0.534366	0.222	0.24087	0.26048	1.11	1.147	1.184
27158.04167	0.052336	-0.052336	0.538221	0.15	0.16275	0.176	0.75	0.775	0.8
27158.08333	0.104528	-0.104528	0.542067	0.102	0.11067	0.11968	0.51	0.527	0.544
27158.125	0.156434	-0.156434	0.545902	0.072	0.07812	0.08448	0.36	0.372	0.384
27158.16667	0.207912	-0.207912	0.549723	0.042	0.04557	0.04928	0.21	0.217	0.224
27158.20833	0.258819	-0.258819	0.553535	0.036	0.03906	0.04224	0.18	0.186	0.192
27158.25	0.309017	-0.309017	0.557333	0.036	0.03906	0.04224	0.18	0.186	0.192
27158.29167	0.358368	-0.358368	0.561122	0.084	0.09114	0.09856	0.42	0.434	0.448
27158.33333	0.406737	-0.406737	0.564899	0.198	0.21483	0.23232	0.99	1.023	1.056
27158.375	0.45399	-0.45399	0.568662	0.312	0.33852	0.36608	1.56	1.612	1.664
27158.41667	0.5	-0.5	0.572415	0.402	0.43617	0.47168	2.01	2.077	2.144
27158.45833	0.544639	-0.544639	0.576156	0.474	0.51429	0.55616	2.37	2.449	2.528
27158.5	0.587785	-0.587785	0.579884	0.522	0.56637	0.61248	2.61	2.697	2.784
27158.54167	0.62932	-0.62932	0.583601	0.582	0.63147	0.68288	2.91	3.007	3.104
27158.58333	0.669131	-0.669131	0.587306	0.63	0.68355	0.7392	3.15	3.255	3.36
27158.625	0.707107	-0.707107	0.590997	0.684	0.74214	0.80256	3.42	3.534	3.648
27158.66667	0.743145	-0.743145	0.594677	0.726	0.78771	0.85184	3.63	3.751	3.872
27158.70833	0.777146	-0.777146	0.598345	0.708	0.76818	0.83072	3.54	3.658	3.776
27158.75	0.809017	-0.809017	0.601999	0.648	0.70308	0.76032	3.24	3.348	3.456
27158.79167	0.838671	-0.838671	0.605642	0.588	0.63798	0.68992	2.94	3.038	3.136
27158.83333	0.866025	-0.866025	0.609272	0.516	0.55986	0.60544	2.58	2.666	2.752
27158.875	0.891007	-0.891007	0.612888	0.456	0.49476	0.53504	2.28	2.356	2.432
27158.91667	0.913545	-0.913545	0.616492	0.432	0.46872	0.50688	2.16	2.232	2.304
27158.95833	0.93358	-0.93358	0.620084	0.408	0.44268	0.47872	2.04	2.108	2.176
27159	0.951057	-0.951057	0.623661	0.39	0.42315	0.4576	1.95	2.015	2.08
27159.04167	0.965926	-0.965926	0.627227	0.378	0.41013	0.44352	1.89	1.953	2.016
27159.08333	0.978148	-0.978148	0.63078	0.366	0.39711	0.42944	1.83	1.891	1.952
27159.125	0.987688	-0.987688	0.634318	0.348	0.37758	0.40832	1.74	1.798	1.856
27159.16667	0.994522	-0.994522	0.637844	0.348	0.37758	0.40832	1.74	1.798	1.856
27159.20833	0.99863	-0.99863	0.641357	0.348	0.37758	0.40832	1.74	1.798	1.856
27159.25	1	-1	0.644855	0.342	0.37107	0.40128	1.71	1.767	1.824
27159.29167	0.99863	-0.99863	0.648341	0.342	0.37107	0.40128	1.71	1.767	1.824
27159.33333	0.994522	-0.994522	0.651813	0.342	0.37107	0.40128	1.71	1.767	1.824
27159.375	0.987688	-0.987688	0.655271	0.348	0.37758	0.40832	1.74	1.798	1.856
27159.41667	0.978148	-0.978148	0.658716	0.354	0.38409	0.41536	1.77	1.829	1.888
27159.45833	0.965926	-0.965926	0.662148	0.372	0.40362	0.43648	1.86	1.922	1.984
27159.5	0.951057	-0.951057	0.665564	0.396	0.42966	0.46464	1.98	2.046	2.112
27159.54167	0.93358	-0.93358	0.668967	0.408	0.44268	0.47872	2.04	2.108	2.176
27159.58333	0.913545	-0.913545	0.672357	0.426	0.46221	0.49984	2.13	2.201	2.272
27159.625	0.891007	-0.891007	0.675732	0.426	0.46221	0.49984	2.13	2.201	2.272
27159.66667	0.866025	-0.866025	0.679093	0.426	0.46221	0.49984	2.13	2.201	2.272
27159.70833	0.838671	-0.838671	0.682441	0.426	0.46221	0.49984	2.13	2.201	2.272
27159.75	0.809017	-0.809017	0.685772	0.408	0.44268	0.47872	2.04	2.108	2.176
27159.79167	0.777146	-0.777146	0.689091	0.42	0.4557	0.4928	2.1	2.17	2.24
27159.83333	0.743145	-0.743145	0.692396	0.426	0.46221	0.49984	2.13	2.201	2.272
27159.875	0.707107	-0.707107	0.695684	0.408	0.44268	0.47872	2.04	2.108	2.176
27159.91667	0.669131	-0.669131	0.69896	0.378	0.41013	0.44352	1.89	1.953	2.016
27159.95833	0.62932	-0.62932	0.702221	0.348	0.37758	0.40832	1.74	1.798	1.856
27160	0.587785	-0.587785	0.705466	0.324	0.35154	0.38016	1.62	1.674	1.728
27160.04167	0.544639	-0.544639	0.708697	0.312	0.33852	0.36608	1.56	1.612	1.664
27160.08333	0.5	-0.5	0.711914	0.306	0.33201	0.35904	1.53	1.581	1.632
27160.125	0.45399	-0.45399	0.715115	0.3	0.3255	0.352	1.5	1.55	1.6
27160.16667	0.406737	-0.406737	0.718302	0.294	0.31899	0.34496	1.47	1.519	1.568
27160.20833	0.358368	-0.358368	0.721474	0.282	0.30597	0.33088	1.41	1.457	1.504
27160.25	0.309017	-0.309017	0.724629	0.276	0.29946	0.32384	1.38	1.426	1.472
27160.29167	0.258819	-0.258819	0.727771	0.252	0.27342	0.29568	1.26	1.302	1.344
27160.33333	0.207912	-0.207912	0.730897	0.264	0.28644	0.30976	1.32	1.364	1.408
27160.375	0.156434	-0.156434	0.734007	0.288	0.31248	0.33792	1.44	1.488	1.536
27160.41667	0.104528	-0.104528	0.737103	0.3	0.3255	0.352	1.5	1.55	1.6
27160.45833	0.052336	-0.052336	0.740184	0.348	0.37758	0.40832	1.74	1.798	1.856
27160.5	-6.86457E-15	-3.91603E-15	0.743247	0.396	0.42966	0.46464	1.98	2.046	2.112
27160.54167	-0.052336	0.052336	0.746297	0.39	0.42315	0.4576	1.95	2.015	2.08
27160.58333	-0.104528	0.104528	0.74933	0.408	0.44268	0.47872	2.04	2.108	2.176
27160.625	-0.156434	0.156434	0.752348	0.438	0.47523	0.51392	2.19	2.263	2.336
27160.66667	-0.207912	0.207912	0.755351	0.48	0.5208	0.5632	2.4	2.48	2.56
27160.70833	-0.258819	0.258819	0.758336	0.522	0.56637	0.61248	2.61	2.697	2.784
27160.75	-0.309017	0.309017	0.761307	0.468	0.50778	0.54912	2.34	2.418	2.496
27160.79167	-0.358368	0.358368	0.764263	0.474	0.51429	0.55616	2.37	2.449	2.528
27160.83333	-0.406737	0.406737	0.7672	0.45	0.48825	0.528	2.25	2.325	2.4
27160.875	-0.45399	0.45399	0.770124	0.432	0.46872	0.50688	2.16	2.232	2.304
27160.91667	-0.5	0.5	0.773031	0.402	0.43617	0.47168	2.01	2.077	2.144
27160.95833	-0.544639	0.544639	0.77592	0.36	0.3906	0.4224	1.8	1.86	1.92
27161	-0.587785	0.587785	0.778795	0.336	0.36456	0.39424	1.68	1.736	1.792
27161.04167	-0.62932	0.62932	0.781654	0.312	0.33852	0.36608	1.56	1.612	1.664
27161.08333	-0.669131	0.669131	0.784495	0.27	0.29295	0.3168	1.35	1.395	1.44
27161.125	-0.707107	0.707107	0.78732	0.198	0.21483	0.23232	0.99	1.023	1.056
27161.16667	-0.743145	0.743145	0.79013	0.156	0.16926	0.18304	0.78	0.806	0.832
27161.20833	-0.777146	0.777146	0.792921	0.108	0.11718	0.12672	0.54	0.558	0.576
27161.25	-0.809017	0.809017	0.795698	0.096	0.10416	0.11264	0.48	0.496	0.512
27161.29167	-0.838671	0.838671	0.798457	0.156	0.16926	0.18304	0.78	0.806	0.832
27161.33333	-0.866025	0.866025	0.801199	0.288	0.31248	0.33792	1.44	1.488	1.536
27161.375	-0.891007	0.891007	0.803925	0.468	0.50778	0.54912	2.34	2.418	2.496
27161.41667	-0.913545	0.913545	0.806635	0.552	0.59892	0.64768	2.76	2.852	2.944
27161.45833	-0.93358	0.93358	0.809326	0.6	0.651	0.704	3	3.1	3.2
27161.5	-0.951057	0.951057	0.812002	0.582	0.63147	0.68288	2.91	3.007	3.104
27161.54167	-0.965926	0.965926	0.814661	0.6	0.651	0.704	3	3.1	3.2
27161.58333	-0.978148	0.978148	0.817301	0.642	0.69657	0.75328	3.21	3.317	3.424
27161.625	-0.987688	0.987688	0.819926	0.648	0.70308	0.76032	3.24	3.348	3.456
27161.66667	-0.994522	0.994522	0.822534	0.654	0.70959	0.76736	3.27	3.379	3.488
27161.70833	-0.99863	0.99863	0.825123	0.684	0.74214	0.80256	3.42	3.534	3.648
27161.75	-1	1	0.827696	0.666	0.72261	0.78144	3.33	3.441	3.552
27161.79167	-0.99863	0.99863	0.830252	0.588	0.63798	0.68992	2.94	3.038	3.136
27161.83333	-0.994522	0.994522	0.832789	0.522	0.56637	0.61248	2.61	2.697	2.784
27161.875	-0.987688	0.987688	0.835311	0.468	0.50778	0.54912	2.34	2.418	2.496
27161.91667	-0.978148	0.978148	0.837814	0.432	0.46872	0.50688	2.16	2.232	2.304
27161.95833	-0.965926	0.965926	0.840299	0.402	0.43617	0.47168	2.01	2.077	2.144
27162	-0.951057	0.951057	0.842768	0.372	0.40362	0.43648	1.86	1.922	1.984
27162.04167	-0.93358	0.93358	0.845219	0.348	0.37758	0.40832	1.74	1.798	1.856
27162.08333	-0.913545	0.913545	0.847652	0.348	0.37758	0.40832	1.74	1.798	1.856
27162.125	-0.891007	0.891007	0.850067	0.366	0.39711	0.42944	1.83	1.891	1.952
27162.16667	-0.866025	0.866025	0.852465	0.354	0.38409	0.41536	1.77	1.829	1.888
27162.20833	-0.838671	0.838671	0.854844	0.342	0.37107	0.40128	1.71	1.767	1.824
27162.25	-0.809017	0.809017	0.857207	0.324	0.35154	0.38016	1.62	1.674	1.728
27162.29167	-0.777146	0.777146	0.859551	0.312	0.33852	0.36608	1.56	1.612	1.664
27162.33333	-0.743145	0.743145	0.861877	0.318	0.34503	0.37312	1.59	1.643	1.696
27162.375	-0.707107	0.707107	0.864185	0.438	0.47523	0.51392	2.19	2.263	2.336
27162.41667	-0.669131	0.669131	0.866476	0.48	0.5208	0.5632	2.4	2.48	2.56
27162.45833	-0.62932	0.62932	0.868747	0.564	0.61194	0.66176	2.82	2.914	3.008
27162.5	-0.587785	0.587785	0.871001	0.576	0.62496	0.67584	2.88	2.976	3.072
27162.54167	-0.544639	0.544639	0.873237	0.582	0.63147	0.68288	2.91	3.007	3.104
27162.58333	-0.5	0.5	0.875454	0.582	0.63147	0.68288	2.91	3.007	3.104
27162.625	-0.45399	0.45399	0.877654	0.588	0.63798	0.68992	2.94	3.038	3.136
27162.66667	-0.406737	0.406737	0.879835	0.618	0.67053	0.72512	3.09	3.193	3.296
27162.70833	-0.358368	0.358368	0.881997	0.606	0.65751	0.71104	3.03	3.131	3.232
27162.75	-0.309017	0.309017	0.884141	0.636	0.69006	0.74624	3.18	3.286	3.392
27162.79167	-0.258819	0.258819	0.886267	0.642	0.69657	0.75328	3.21	3.317	3.424
27162.83333	-0.207912	0.207912	0.888373	0.582	0.63147	0.68288	2.91	3.007	3.104
27162.875	-0.156434	0.156434	0.890462	0.492	0.53382	0.57728	2.46	2.542	2.624
27162.91667	-0.104528	0.104528	0.892532	0.402	0.43617	0.47168	2.01	2.077	2.144
27162.95833	-0.052336	0.052336	0.894583	0.288	0.31248	0.33792	1.44	1.488	1.536
27163	-3.91603E-15	1.46966E-14	0.896616	0.252	0.27342	0.29568	1.26	1.302	1.344
27163.04167	0.052336	-0.052336	0.89863	0.204	0.22134	0.23936	1.02	1.054	1.088
27163.08333	0.104528	-0.104528	0.900625	0.162	0.17577	0.19008	0.81	0.837	0.864
27163.125	0.156434	-0.156434	0.902602	0.084	0.09114	0.09856	0.42	0.434	0.448
27163.16667	0.207912	-0.207912	0.904559	0.084	0.09114	0.09856	0.42	0.434	0.448
