time	soil_moist(1)	SWE(1)
units	(mm)	(mm)
27334	375	0
27334.04167	375	0
27334.08333	375	0
27334.125	375	0
27334.16667	375	0
27334.20833	375	0
27334.25	375	0
27334.29167	375	0
27334.33333	375	0
27334.375	375	0
27334.41667	375	0
27334.45833	375	0
27334.5	375	0
27334.54167	375	0
27334.58333	375	0
27334.625	375	0
27334.66667	375	0
27334.70833	375	0
27334.75	375	0
27334.79167	375	0
27334.83333	375	0
27334.875	375	0
27334.91667	375	0
27334.95833	375	0
27335	375	0
27335.04167	375	0
27335.08333	375	0
27335.125	375	0
27335.16667	375	0
27335.20833	375	0
27335.25	375	0
27335.29167	375	0
27335.33333	375	0
27335.375	375	0
27335.41667	375	0
27335.45833	375	0
27335.5	375	0
27335.54167	375	0
27335.58333	375	0
27335.625	375	0
27335.66667	375	0
27335.70833	375	0
27335.75	375	0
27335.79167	375	0
27335.83333	375	0
27335.875	375	0
27335.91667	375	0
27335.95833	375	0
27336	375	0
27336.04167	375	0
27336.08333	375	0
27336.125	375	0
27336.16667	375	0
27336.20833	375	0
27336.25	375	0
27336.29167	375	0
27336.33333	375	0
27336.375	375	0
27336.41667	375	0
27336.45833	375	0
27336.5	375	0
27336.54167	375	0
27336.58333	375	0
27336.625	375	0
27336.66667	375	0
27336.70833	375	0
27336.75	375	0
27336.79167	375	0
27336.83333	375	0
27336.875	375	0
27336.91667	375	0
27336.95833	375	0
27337	375	0
27337.04167	375	0
27337.08333	375	0
27337.125	375	0
27337.16667	375	0
27337.20833	375	0
27337.25	375	0
27337.29167	375	0
27337.33333	375	0
27337.375	375	0
27337.41667	375	0
27337.45833	375	0
27337.5	375	0
27337.54167	375	0
27337.58333	375	0
27337.625	375	0
27337.66667	375	0
27337.70833	375	0
27337.75	375	0
27337.79167	375	0
27337.83333	375	0
27337.875	375	0
27337.91667	375	0
27337.95833	375	0
27338	375	0
27338.04167	375	0
27338.08333	375	0
27338.125	375	0
27338.16667	375	0
27338.20833	375	0
27338.25	375	0
27338.29167	375	0
27338.33333	375	0
27338.375	375	0
27338.41667	375	0
27338.45833	375	0
27338.5	375	0
27338.54167	375	0
27338.58333	375	0
27338.625	375	0
27338.66667	375	0
27338.70833	375	0
27338.75	375	0
27338.79167	375	0
27338.83333	375	0
27338.875	375	0
27338.91667	375	0
27338.95833	375	0
27339	375	0
27339.04167	375	0
27339.08333	375	0
27339.125	375	0
27339.16667	375	0
27339.20833	375	0
27339.25	375	0
27339.29167	375	0
27339.33333	375	0
27339.375	375	0
27339.41667	375	0
27339.45833	375	0
27339.5	375	0
27339.54167	375	0
27339.58333	375	0
27339.625	375	0
27339.66667	375	0
27339.70833	375	0
27339.75	375	0
27339.79167	375	0
27339.83333	375	0
27339.875	375	0
27339.91667	375	0
27339.95833	375	0
27340	375	0
27340.04167	375	0
27340.08333	375	0
27340.125	375	0
27340.16667	375	0
27340.20833	375	0
27340.25	375	0
27340.29167	375	0
27340.33333	375	0
27340.375	375	0
27340.41667	375	0
27340.45833	375	0
27340.5	375	0
27340.54167	375	0
27340.58333	375	0
27340.625	375	0
27340.66667	375	0
27340.70833	375	0
27340.75	375	0
27340.79167	375	0
27340.83333	375	0
27340.875	375	0
27340.91667	375	0
27340.95833	375	0
27341	375	0
27341.04167	375	0
27341.08333	375	0
27341.125	375	0
27341.16667	375	0
27341.20833	375	0
27341.25	375	0
27341.29167	375	0
27341.33333	375	0
27341.375	375	0
27341.41667	375	0
27341.45833	375	0
27341.5	375	0
27341.54167	375	0
27341.58333	375	0
27341.625	375	0
27341.66667	375	0
27341.70833	375	0
27341.75	375	0
27341.79167	375	0
27341.83333	375	0
27341.875	375	0
27341.91667	375	0
27341.95833	375	0
27342	375	0
27342.04167	375	0
27342.08333	375	0
27342.125	375	0
27342.16667	375	0
27342.20833	375	0
27342.25	375	0
27342.29167	375	0
27342.33333	375	0
27342.375	375	0
27342.41667	375	0
27342.45833	375	0
27342.5	375	0
27342.54167	375	0
27342.58333	375	0
27342.625	375	0
27342.66667	375	0
27342.70833	375	0
27342.75	375	0
27342.79167	375	0
27342.83333	375	0
27342.875	375	0
27342.91667	375	0
27342.95833	375	0
27343	375	0
27343.04167	375	0
27343.08333	375	0
27343.125	375	0
27343.16667	375	0
27343.20833	375	0
27343.25	375	0
27343.29167	375	0
27343.33333	375	0
27343.375	375	0
27343.41667	375	0
27343.45833	375	0
27343.5	375	0
27343.54167	375	0
27343.58333	375	0
27343.625	375	0
27343.66667	375	0
27343.70833	375	0
27343.75	375	0
27343.79167	375	0
27343.83333	375	0
27343.875	375	0
27343.91667	375	0
27343.95833	375	0
27344	375	0
27344.04167	375	0
27344.08333	375	0
27344.125	375	0
27344.16667	375	0
27344.20833	375	0
27344.25	375	0
27344.29167	375	0
27344.33333	375	0
27344.375	375	0
27344.41667	375	0
27344.45833	375	0
27344.5	375	0
27344.54167	375	0
27344.58333	375	0
27344.625	375	0
27344.66667	375	0
27344.70833	375	0
27344.75	375	0
27344.79167	375	0
27344.83333	375	0
27344.875	375	0
27344.91667	375	0
27344.95833	375	0
27345	375	0
27345.04167	375	0.281687
27345.08333	375	0.563374
27345.125	375	0.845062
27345.16667	375	1.12675
27345.20833	375	1.40844
27345.25	375	1.69012
27345.29167	375	1.97181
27345.33333	375	2.2535
27345.375	375	2.53519
27345.41667	375	2.81687
27345.45833	375	3.09856
27345.5	375	3.38025
27345.54167	375	3.66193
27345.58333	375	3.94362
27345.625	375	4.22531
27345.66667	375	4.507
27345.70833	375	4.78868
27345.75	375	5.07037
27345.79167	375	5.35206
27345.83333	375	5.63374
27345.875	375	5.91543
27345.91667	375	6.19712
27345.95833	375	6.47881
27346	375	6.76049
27346.04167	375	6.76049
27346.08333	375	6.76049
27346.125	375	6.76049
27346.16667	375	6.76049
27346.20833	375	6.76049
27346.25	375	6.76049
27346.29167	375	6.76049
27346.33333	375	6.76049
27346.375	375	6.76049
27346.41667	375	6.76049
27346.45833	375	6.76049
27346.5	375	6.76049
27346.54167	375	6.76049
27346.58333	375	6.76049
27346.625	375	6.76049
27346.66667	375	6.76049
27346.70833	375	6.76049
27346.75	375	6.76049
27346.79167	375	6.76049
27346.83333	375	6.76049
27346.875	375	6.76049
27346.91667	375	6.76049
27346.95833	375	6.76049
27347	375	6.76049
27347.04167	375	6.76049
27347.08333	375	6.76049
27347.125	375	6.76049
27347.16667	375	6.76049
27347.20833	375	6.76049
27347.25	375	6.76049
27347.29167	375	6.76049
