time	cumDrift(1)	cumDrift(2)	cumDrift(3)	cumSno(1)	cumSubl(1)	cumSubl(2)	cumSubl(3)	SWE(1)	SWE(2)	SWE(3)
units	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)
27132.79167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27132.83333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27132.875	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27132.91667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27132.95833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.04167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.08333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.125	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.16667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.20833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.25	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.29167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.33333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.375	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.41667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.45833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.5	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.54167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.58333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.625	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.66667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.70833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.75	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.79167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.83333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.875	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.91667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27133.95833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.04167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.08333	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.125	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.16667	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.20833	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.25	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.29167	50.4628	41.0572	0	198.115	120.846	101.732	0	26.8061	63.019	281.942
27134.33333	50.4634	41.0579	0	198.115	120.85	101.735	0	26.8019	63.0147	281.943
27134.375	50.4641	41.0585	0	198.115	120.855	101.74	0	26.7965	63.0093	281.944
27134.41667	50.4641	41.0585	0	198.115	120.855	101.74	0	26.7965	63.0093	281.944
27134.45833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.5	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.54167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.58333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.625	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.66667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.70833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.75	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.79167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.83333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.875	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.91667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27134.95833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.04167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.08333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.125	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.16667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.20833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.25	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.29167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.33333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.375	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.41667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.45833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.5	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.54167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.58333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.625	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.66667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.70833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.75	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.79167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.83333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.875	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.91667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27135.95833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.04167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.08333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.125	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.16667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.20833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.25	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.29167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.33333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.375	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.41667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.45833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.5	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.54167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.58333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.625	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.66667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.70833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.75	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.79167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.83333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.875	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.91667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27136.95833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.04167	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.08333	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.125	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.16667	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.20833	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.25	50.4647	41.0592	0	198.115	120.86	101.746	0	26.7902	63.003	281.945
27137.29167	50.4653	41.0598	0	198.115	120.864	101.75	0	26.7855	62.9984	281.947
27137.33333	50.4669	41.0613	0	198.115	120.878	101.763	0	26.7702	62.983	281.95
27137.375	50.4669	41.0613	0	198.115	120.878	101.763	0	26.7702	62.983	281.95
27137.41667	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.45833	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.5	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.54167	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.58333	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.625	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.66667	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.70833	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.75	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.79167	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.83333	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.875	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.91667	50.468	41.0625	0	198.115	120.896	101.781	0	26.7514	62.9642	281.952
27137.95833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.04167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.08333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.125	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.16667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.20833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.25	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.29167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.33333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.375	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.41667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.45833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.5	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.54167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.58333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.625	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.66667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.70833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.75	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.79167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.83333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.875	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.91667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27138.95833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.04167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.08333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.125	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.16667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.20833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.25	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.29167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.33333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.375	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.41667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.45833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.5	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.54167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.58333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.625	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.66667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.70833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.75	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.79167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.83333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.875	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.91667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27139.95833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.04167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.08333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.125	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.16667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.20833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.25	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.29167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.33333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.375	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.41667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.45833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.5	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.54167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.58333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.625	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.66667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.70833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.75	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.79167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.83333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.875	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.91667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27140.95833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.04167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.08333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.125	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.16667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.20833	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.25	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.29167	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.33333	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.375	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.41667	50.4692	41.0636	0	198.115	120.912	101.797	0	26.7343	62.9471	281.954
27141.45833	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.5	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.54167	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.58333	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.625	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.66667	50.4703	41.0648	0	198.115	120.947	101.833	0	26.6974	62.9102	281.957
27141.70833	50.471	41.0654	0	198.115	120.973	101.858	0	26.6715	62.8844	281.958
27141.75	50.4739	41.0683	0	198.115	121.067	101.952	0	26.5744	62.7872	281.964
27141.79167	50.4768	41.0712	0	198.115	121.122	102.007	0	26.5166	62.7295	281.97
27141.83333	50.4779	41.0724	0	198.115	121.135	102.02	0	26.5022	62.7151	281.972
27141.875	50.4779	41.0724	0	198.115	121.135	102.02	0	26.5022	62.7151	281.972
27141.91667	50.4794	41.0739	0	198.115	121.152	102.037	0	26.484	62.6969	281.975
27141.95833	50.4818	41.0763	0	198.115	121.181	102.066	0	26.4522	62.665	281.98
27142	50.4847	41.0792	0	198.115	121.224	102.109	0	26.4067	62.6195	281.986
27142.04167	50.4871	41.0815	0	198.115	121.256	102.141	0	26.3722	62.585	281.99
27142.08333	50.4882	41.0827	0	198.115	121.272	102.157	0	26.3549	62.5678	281.993
27142.125	50.4894	41.0838	0	198.115	121.287	102.172	0	26.3392	62.5521	281.995
27142.16667	50.4909	41.0854	0	198.115	121.305	102.19	0	26.3196	62.5324	281.998
27142.20833	50.4924	41.0869	0	198.115	121.322	102.208	0	26.3005	62.5133	282.001
27142.25	50.4936	41.088	0	198.115	121.336	102.221	0	26.2858	62.4986	282.003
27142.29167	50.4936	41.088	0	198.115	121.336	102.221	0	26.2858	62.4986	282.003
27142.33333	50.4936	41.088	0	198.115	121.336	102.221	0	26.2858	62.4986	282.003
27142.375	50.4942	41.0887	0	198.115	121.347	102.233	0	26.2735	62.4863	282.005
27142.41667	50.4942	41.0887	0	198.115	121.347	102.233	0	26.2735	62.4863	282.005
27142.45833	50.4949	41.0893	0	198.115	121.365	102.251	0	26.255	62.4678	282.006
27142.5	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.54167	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.58333	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.625	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.66667	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.70833	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.75	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.79167	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.83333	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.875	50.4955	41.09	0	198.115	121.387	102.272	0	26.2329	62.4457	282.007
27142.91667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27142.95833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.04167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.08333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.125	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.16667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.20833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.25	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.29167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.33333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.375	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.41667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.45833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.5	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.54167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.58333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.625	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.66667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.70833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.75	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.79167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.83333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.875	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.91667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27143.95833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.04167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.08333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.125	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.16667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.20833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.25	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.29167	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.33333	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.375	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.41667	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.45833	50.4962	41.0906	0	198.115	121.393	102.278	0	26.2264	62.4392	282.008
27144.5	50.4968	41.0913	0	198.115	121.434	102.32	0	26.1839	62.3967	282.01
27144.54167	50.4997	41.0942	0	198.115	121.652	102.538	0	25.9632	62.176	282.016
27144.58333	50.5071	41.1015	0	198.115	122.342	103.227	0	25.2659	61.4861	282.023
27144.625	50.5115	41.1073	0	198.115	122.848	103.83	0	24.756	60.8831	282.028
27144.66667	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.70833	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.75	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.79167	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.83333	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.875	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.91667	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27144.95833	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.04167	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.08333	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.125	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.16667	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.20833	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.25	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.29167	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.33333	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.375	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.41667	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.45833	50.5166	41.1132	0	198.115	123.552	104.594	0	24.0463	60.1183	282.034
27145.5	50.5203	41.1173	0	198.115	123.987	105.051	0	23.6083	59.6614	282.037
27145.54167	50.5203	41.1177	0	198.115	123.987	105.134	0	23.6083	59.5783	282.038
